image_path,mapping_code,image_type,source
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005000-020238-032310/K-005000-020238-032310_0_2_0_2_90_000_200.png,K-005000,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006563-010224-012247-016548/K-006563-010224-012247-016548_0_2_0_2_90_000_200.png,K-006563,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-016232-019861-030308/K-003483-016232-019861-030308_0_2_0_2_75_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-020877-029667-034597/K-015710-020877-029667-034597_0_2_0_2_75_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-020004-026993-035659/K-012638-020004-026993-035659_0_2_0_2_70_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-016232-027777-030308/K-011220-016232-027777-030308_0_2_0_2_75_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-001900-016548-021026-033208/K-001900-016548-021026-033208_0_2_0_2_90_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-020238-022347-027777/K-011220-020238-022347-027777_0_2_0_2_75_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000573-001866-022627-038954/K-000573-001866-022627-038954_0_2_0_2_70_000_200.png,K-000573,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-012638-020004-029711/K-006697-012638-020004-029711_0_2_0_2_70_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010221-016551-027926-044199/K-010221-016551-027926-044199_0_2_0_2_90_000_200.png,K-010221,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-025200-035659-041149/K-010487-025200-035659-041149_0_2_0_2_70_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-013395-023223-044834/K-000250-013395-023223-044834_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006563-012247-016548-044199/K-006563-012247-016548-044199_0_2_0_2_75_000_200.png,K-006563,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-027777-034597-035206/K-003483-027777-034597-035206_0_2_0_2_75_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-016232-027777-028763/K-003614-016232-027777-028763_0_2_0_2_75_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016235-020877-022347-036637/K-016235-020877-022347-036637_0_2_0_2_90_000_200.png,K-016235,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015280-020014-022074/K-015280-020014-022074_0_2_0_2_70_000_200.png,K-015280,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000573-002483-005094-019552/K-000573-002483-005094-019552_0_2_0_2_90_000_200.png,K-000573,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-022347-027653-035206/K-003614-022347-027653-035206_0_2_0_2_90_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010487-019881-038927-053384/K-010487-019881-038927-053384_0_2_0_2_90_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003544-016548-031705-033878/K-003544-016548-031705-033878_0_2_0_2_70_000_200.png,K-003544,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-027733-031885-035206/K-015710-027733-031885-035206_0_2_0_2_90_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006192-022362-025438-037777/K-006192-022362-025438-037777_0_2_0_2_70_000_200.png,K-006192,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-020877-022347-035206/K-015710-020877-022347-035206_0_2_0_2_75_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006563-016548-027993-044199/K-006563-016548-027993-044199_0_2_0_2_70_000_200.png,K-006563,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006563-016548-023203-044199/K-006563-016548-023203-044199_0_2_0_2_70_000_200.png,K-006563,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006563-010221-016551-019607/K-006563-010221-016551-019607_0_2_0_2_75_000_200.png,K-006563,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-027733-029667-034597/K-003614-027733-029667-034597_0_2_0_2_75_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-016232-025469-031885/K-003614-016232-025469-031885_0_2_0_2_70_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010221-016551-024850-029345/K-010221-016551-024850-029345_0_2_0_2_75_000_200.png,K-010221,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016235-022347-027777-036637/K-016235-022347-027777-036637_0_2_0_2_70_000_200.png,K-016235,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003351-018357-021325/K-003351-018357-021325_0_2_0_2_75_000_200.png,K-003351,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004378-005002-005094-023223/K-004378-005002-005094-023223_0_2_0_2_90_000_200.png,K-004378,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010221-016548-031705-033208/K-010221-016548-031705-033208_0_2_0_2_90_000_200.png,K-010221,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016235-016262-019861-028763/K-016235-016262-019861-028763_0_2_0_2_90_000_200.png,K-016235,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-016262-025367-027733/K-011220-016262-025367-027733_0_2_0_2_75_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015710-016232-025469-030308/K-015710-016232-025469-030308_0_2_0_2_70_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006563-012420-016551-018110/K-006563-012420-016551-018110_0_2_0_2_90_000_200.png,K-006563,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-025469-030308-036637/K-003614-025469-030308-036637_0_2_0_2_75_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010224-012247-016548-029345/K-010224-012247-016548-029345_0_2_0_2_75_000_200.png,K-010224,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-012638-026993-038927/K-006697-012638-026993-038927_0_2_0_2_90_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016235-022347-027733-035206/K-016235-022347-027733-035206_0_2_0_2_75_000_200.png,K-016235,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-023319-035659-041149/K-006835-023319-035659-041149_0_2_0_2_90_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-001900-016548-033009-044199/K-001900-016548-033009-044199_0_2_0_2_75_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-025200-026455-038927/K-006835-025200-026455-038927_0_2_0_2_70_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-020004-035659-053384/K-006835-020004-035659-053384_0_2_0_2_70_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010487-020004-026455-029711/K-010487-020004-026455-029711_0_2_0_2_90_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010224-016551-023203-029345/K-010224-016551-023203-029345_0_2_0_2_70_000_200.png,K-010224,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015710-016262-025469-030308/K-015710-016262-025469-030308_0_2_0_2_70_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-027777-028763-035206/K-003614-027777-028763-035206_0_2_0_2_90_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-025469-030308-036637/K-011220-025469-030308-036637_0_2_0_2_70_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-000573-013161-023223/K-000250-000573-013161-023223_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016206-019232-020238/K-016206-019232-020238_0_2_0_2_90_000_200.png,K-016206,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004543-016548-033878-044199/K-004543-016548-033878-044199_0_2_0_2_75_000_200.png,K-004543,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-023319-026455-041149/K-013004-023319-026455-041149_0_2_0_2_90_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013161-013395-019552-025438/K-013161-013395-019552-025438_0_2_0_2_75_000_200.png,K-013161,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-010487-038927-053384/K-006697-010487-038927-053384_0_2_0_2_70_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005391-019232-038162/K-005391-019232-038162_0_2_0_2_75_000_200.png,K-005391,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-016235-025469-034597/K-016232-016235-025469-034597_0_2_0_2_90_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010221-016551-021771-029451/K-010221-016551-021771-029451_0_2_0_2_75_000_200.png,K-010221,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-012778-013161-013395/K-000250-012778-013161-013395_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004543-010224-016551-033878/K-004543-010224-016551-033878_0_2_0_2_75_000_200.png,K-004543,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013395-019552-025438-044834/K-013395-019552-025438-044834_0_2_0_2_75_000_200.png,K-013395,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-027653-028763-038723/K-016232-027653-028763-038723_0_2_0_2_70_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003832-005000-016232/K-003832-005000-016232_0_2_0_2_70_000_200.png,K-003832,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-004378-006192-038954/K-000250-004378-006192-038954_0_2_0_2_75_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-019881-025200-041149/K-006835-019881-025200-041149_0_2_0_2_70_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-019861-030308-035206/K-003483-019861-030308-035206_0_2_0_2_70_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003544-006563-010221-016548/K-003544-006563-010221-016548_0_2_0_2_90_000_200.png,K-003544,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-027733-028763-029667/K-003614-027733-028763-029667_0_2_0_2_75_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003351-020238-032310/K-003351-020238-032310_0_2_0_2_75_000_200.png,K-003351,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010221-016548-031705-044199/K-010221-016548-031705-044199_0_2_0_2_90_000_200.png,K-010221,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015280-038162-041768/K-015280-038162-041768_0_2_0_2_70_000_200.png,K-015280,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-024941-029711-030850/K-006835-024941-029711-030850_0_2_0_2_75_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-022362-023223-037777/K-000250-022362-023223-037777_0_2_0_2_90_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-027777-029667-030308/K-011220-027777-029667-030308_0_2_0_2_70_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003832-005000-038162/K-003832-005000-038162_0_2_0_2_75_000_200.png,K-003832,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-016262-022347-027733/K-011220-016262-022347-027733_0_2_0_2_90_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015280-031863-035206/K-015280-031863-035206_0_2_0_2_70_000_200.png,K-015280,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003832-020852-038162/K-003832-020852-038162_0_2_0_2_75_000_200.png,K-003832,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-004378-005002-012778/K-000250-004378-005002-012778_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-029711-038972-044266/K-012638-029711-038972-044266_0_2_0_2_90_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-025200-026455-041149/K-013004-025200-026455-041149_0_2_0_2_70_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-027653-028763-029667/K-003614-027653-028763-029667_0_2_0_2_90_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-025367-027733-035206/K-015710-025367-027733-035206_0_2_0_2_90_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003832-022074-028424/K-003832-022074-028424_0_2_0_2_70_000_200.png,K-003832,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012247-016548-021771-031705/K-012247-016548-021771-031705_0_2_0_2_70_000_200.png,K-012247,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-001900-016551-021771-033009/K-001900-016551-021771-033009_0_2_0_2_70_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010224-016548-029345-033878/K-010224-016548-029345-033878_0_2_0_2_90_000_200.png,K-010224,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-016232-019861-030308/K-003483-016232-019861-030308_0_2_0_2_90_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-024941-026993-044266/K-012638-024941-026993-044266_0_2_0_2_90_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003544-012420-016548-033009/K-003544-012420-016548-033009_0_2_0_2_70_000_200.png,K-003544,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-029711-030850-038972/K-006835-029711-030850-038972_0_2_0_2_70_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016206-038162-041768/K-016206-038162-041768_0_2_0_2_70_000_200.png,K-016206,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-025469-030308-035206/K-003483-025469-030308-035206_0_2_0_2_70_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-012638-026993-041149/K-006697-012638-026993-041149_0_2_0_2_70_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003743-005886-023223-037777/K-003743-005886-023223-037777_0_2_0_2_75_000_200.png,K-003743,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-020014-020259/K-016232-020014-020259_0_2_0_2_90_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012247-016551-019607-021026/K-012247-016551-019607-021026_0_2_0_2_75_000_200.png,K-012247,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010487-020004-026993-035659/K-010487-020004-026993-035659_0_2_0_2_70_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000573-019552-025438-044834/K-000573-019552-025438-044834_0_2_0_2_75_000_200.png,K-000573,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-016262-027777-028763/K-003483-016262-027777-028763_0_2_0_2_70_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005002-005094-012081-012778/K-005002-005094-012081-012778_0_2_0_2_90_000_200.png,K-005002,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016206-021325-031863/K-016206-021325-031863_0_2_0_2_90_000_200.png,K-016206,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-006835-026993-041149/K-006697-006835-026993-041149_0_2_0_2_75_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-018357-020259/K-016232-018357-020259_0_2_0_2_75_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-023319-026455-038927/K-010487-023319-026455-038927_0_2_0_2_70_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003832-020259-029667/K-003832-020259-029667_0_2_0_2_70_000_200.png,K-003832,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-020238-027777-030308/K-011220-020238-027777-030308_0_2_0_2_90_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005391-016688-018357/K-005391-016688-018357_0_2_0_2_90_000_200.png,K-005391,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005391-033880-036637/K-005391-033880-036637_0_2_0_2_75_000_200.png,K-005391,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-022347-027777-035206/K-011220-022347-027777-035206_0_2_0_2_75_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-022347-027733-038723/K-016232-022347-027733-038723_0_2_0_2_75_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-026455-029711-041149/K-010487-026455-029711-041149_0_2_0_2_75_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-001866-005886-019552-038954/K-001866-005886-019552-038954_0_2_0_2_90_000_200.png,K-001866,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-024941-025200-038927/K-010487-024941-025200-038927_0_2_0_2_75_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015280-019232-021325/K-015280-019232-021325_0_2_0_2_90_000_200.png,K-015280,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-012638-025200-044266/K-006697-012638-025200-044266_0_2_0_2_70_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004378-005002-023223-025438/K-004378-005002-023223-025438_0_2_0_2_75_000_200.png,K-004378,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012420-016548-021771-029451/K-012420-016548-021771-029451_0_2_0_2_70_000_200.png,K-012420,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-019861-020238-025367/K-011220-019861-020238-025367_0_2_0_2_90_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-024941-025200-041149/K-010487-024941-025200-041149_0_2_0_2_75_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016206-021325-031863/K-016206-021325-031863_0_2_0_2_75_000_200.png,K-016206,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015280-018357-038162/K-015280-018357-038162_0_2_0_2_90_000_200.png,K-015280,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003743-013161-019552-022362/K-003743-013161-019552-022362_0_2_0_2_90_000_200.png,K-003743,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-016262-019861-025367/K-003614-016262-019861-025367_0_2_0_2_70_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-001900-003544-016551-021026/K-001900-003544-016551-021026_0_2_0_2_90_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003544-004543-016551-027993/K-003544-004543-016551-027993_0_2_0_2_70_000_200.png,K-003544,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-012081-012778-038954/K-000250-012081-012778-038954_0_2_0_2_75_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004378-005094-022627-037777/K-004378-005094-022627-037777_0_2_0_2_90_000_200.png,K-004378,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-020014-028424/K-016232-020014-028424_0_2_0_2_75_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012638-019881-029711-044266/K-012638-019881-029711-044266_0_2_0_2_75_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-020238-025367-027777/K-015710-020238-025367-027777_0_2_0_2_90_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-020004-024941-053384/K-012638-020004-024941-053384_0_2_0_2_90_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003832-005391-021325/K-003832-005391-021325_0_2_0_2_90_000_200.png,K-003832,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004543-010221-016551-024850/K-004543-010221-016551-024850_0_2_0_2_75_000_200.png,K-004543,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003743-006192-013395-037777/K-003743-006192-013395-037777_0_2_0_2_75_000_200.png,K-003743,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-016262-020877-030308/K-003614-016262-020877-030308_0_2_0_2_90_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-027653-030308-036637/K-003483-027653-030308-036637_0_2_0_2_90_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-019861-029667-031885/K-015710-019861-029667-031885_0_2_0_2_90_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004543-010224-012420-016551/K-004543-010224-012420-016551_0_2_0_2_90_000_200.png,K-004543,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003743-005886-022627-038954/K-003743-005886-022627-038954_0_2_0_2_75_000_200.png,K-003743,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-026993-038972-043233/K-012638-026993-038972-043233_0_2_0_2_90_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-029711-035659-038927/K-010487-029711-035659-038927_0_2_0_2_90_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-024941-029711-041149/K-006835-024941-029711-041149_0_2_0_2_75_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-000573-022627-044834/K-000250-000573-022627-044834_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005391-013900-016232/K-005391-013900-016232_0_2_0_2_90_000_200.png,K-005391,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015280-020238-041768/K-015280-020238-041768_0_2_0_2_75_000_200.png,K-015280,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-025469-029667-034597/K-011220-025469-029667-034597_0_2_0_2_75_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-024941-025200-038927/K-012638-024941-025200-038927_0_2_0_2_90_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-002483-012081-023223/K-000250-002483-012081-023223_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-024941-026993-043233/K-010487-024941-026993-043233_0_2_0_2_90_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-016262-020877-031885/K-003614-016262-020877-031885_0_2_0_2_70_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-025367-027777-029667/K-011220-025367-027777-029667_0_2_0_2_75_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010224-016551-029451-029871/K-010224-016551-029451-029871_0_2_0_2_90_000_200.png,K-010224,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003351-018357-029667/K-003351-018357-029667_0_2_0_2_75_000_200.png,K-003351,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-027733-028763-035206/K-015710-027733-028763-035206_0_2_0_2_75_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-035659-044266-053384/K-013004-035659-044266-053384_0_2_0_2_75_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013900-020259-036637/K-013900-020259-036637_0_2_0_2_75_000_200.png,K-013900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-027777-030308-036637/K-003483-027777-030308-036637_0_2_0_2_70_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003544-004543-016548-023203/K-003544-004543-016548-023203_0_2_0_2_70_000_200.png,K-003544,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-001900-016551-021771-027926/K-001900-016551-021771-027926_0_2_0_2_75_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-010487-029711-041149/K-006697-010487-029711-041149_0_2_0_2_75_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-027733-028763-036637/K-003483-027733-028763-036637_0_2_0_2_90_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016206-033880-036637/K-016206-033880-036637_0_2_0_2_70_000_200.png,K-016206,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003351-018147-021325/K-003351-018147-021325_0_2_0_2_90_000_200.png,K-003351,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-006835-029711-038927/K-006697-006835-029711-038927_0_2_0_2_75_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003351-003832-036637/K-003351-003832-036637_0_2_0_2_70_000_200.png,K-003351,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016206-018147-022074/K-016206-018147-022074_0_2_0_2_70_000_200.png,K-016206,combination,train
